date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:42:48	85818/85818	---MCZ	200	added ('OK')	text/html	etag:cacheable:7b20e61fb77df8e244b2a4dde822280b	https://www.ushoperra.com/collections/travel-and-outdoors	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/collections/travel-and-outdoors.html	(from https://www.ushoperra.com/)
07:42:49	79058/79058	---MCZ	200	added ('OK')	text/html	etag:cacheable:797e92e7197b694f4dda1289550b4733	https://www.ushoperra.com/pages/faqs	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/pages/faqs.html	(from https://www.ushoperra.com/)
07:42:49	76163/76163	---MCZ	200	added ('OK')	text/html	etag:cacheable:ed624f349977ce8bbcef3571b7ea92d4	https://www.ushoperra.com/pages/contact	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/pages/contact.html	(from https://www.ushoperra.com/)
07:42:50	73492/73492	---MCZ	200	added ('OK')	text/html	etag:cacheable:205ed91ad79b25eedb87dbd5c68d4c7a	https://www.ushoperra.com/pages/track-your-order	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/pages/track-your-order.html	(from https://www.ushoperra.com/)
07:42:50	72545/72545	---MCZ	200	added ('OK')	text/html	etag:cacheable:7f83ec0fada623df344cfcc56e1d6380	https://www.ushoperra.com/search	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/search.html	(from https://www.ushoperra.com/)
07:42:50	63679/63679	---MCZ	200	added ('OK')	text/html	etag:cacheable:d1ecb5449aac5272cec5bc151b1faddc	https://www.ushoperra.com/cart	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/cart.html	(from https://www.ushoperra.com/)
07:42:51	125579/125579	---MCZ	200	added ('OK')	text/html	etag:cacheable:c91cfe7b86793286aa2edbf2bd79ba9f	https://www.ushoperra.com/collections/all	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/collections/all.html	(from https://www.ushoperra.com/)
07:42:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:52%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_small.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_smallb88a.jpg	(from https://www.ushoperra.com/)
07:42:53	132670/132670	---MCZ	200	added ('OK')	text/html	etag:cacheable:c4f5ecf4e35fae384833a51ee23e79f1	https://www.ushoperra.com/products/face-body-spin-brush-bath-body-face-cleansing-brush	C:/Users/azureuser/Desktop/www.ushoperra.com/www.ushoperra.com/products/face-body-spin-brush-bath-body-face-cleansing-brush.html	(from https://www.ushoperra.com/)
07:42:55	1783/1783	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20May%202022%2007:42:53%20GMT	https://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_small.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_smallb88a.jpg	(from https://www.ushoperra.com/)
07:42:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2007:42:55%20GMT	http://cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}.jpg?v=1650917999	C:/Users/azureuser/Desktop/www.ushoperra.com/cdn.shopify.com/s/files/1/0563/4257/7242/products/mainimage0Pro-4-In-1-Brush-Cleanser-Scrub-Bath-Body-Face-Facial-Cleaning-Brush-Kit_{width}x{height}b88a.jpg	(from https://www.ushoperra.com/)
